id	sample	pdf	stem	hancomVersion	variant	sourceFormat	oracleRoot	family
samples/hwp3-sample16-hwp5.hwpx::pdf/hwp3-sample16-hwp5-hwpx-2024.pdf	samples/hwp3-sample16-hwp5.hwpx	pdf/hwp3-sample16-hwp5-hwpx-2024.pdf	hwp3-sample16-hwp5	2024	hwpx-2024	hwpx	pdf	hwp3
samples/hwp3-sample16-hwp5.hwpx::pdf/hwp3-sample16-hwp5-2022.pdf	samples/hwp3-sample16-hwp5.hwpx	pdf/hwp3-sample16-hwp5-2022.pdf	hwp3-sample16-hwp5	2022	2022	hwpx	pdf	hwp3
samples/hwp3-sample16-hwp5.hwpx::pdf/hwp3-sample16-hwp5-2020.pdf	samples/hwp3-sample16-hwp5.hwpx	pdf/hwp3-sample16-hwp5-2020.pdf	hwp3-sample16-hwp5	2020	2020	hwpx	pdf	hwp3
samples/hwp3-sample16.hwp::pdf/hwp3-sample16-2020.pdf	samples/hwp3-sample16.hwp	pdf/hwp3-sample16-2020.pdf	hwp3-sample16	2020	2020	hwp	pdf	hwp3
samples/hwp3-sample16.hwp::pdf/hwp3-sample16-hwp-2020.pdf	samples/hwp3-sample16.hwp	pdf/hwp3-sample16-hwp-2020.pdf	hwp3-sample16	2020	hwp-2020	hwp	pdf	hwp3
samples/hwp3-sample19-hwp5.hwp::pdf/hwp3-sample19-hwp5-hwp-2024.pdf	samples/hwp3-sample19-hwp5.hwp	pdf/hwp3-sample19-hwp5-hwp-2024.pdf	hwp3-sample19-hwp5	2024	hwp-2024	hwp	pdf	hwp3
samples/hwp3-sample19-hwp5.hwp::pdf/hwp3-sample19-hwp5-2022.pdf	samples/hwp3-sample19-hwp5.hwp	pdf/hwp3-sample19-hwp5-2022.pdf	hwp3-sample19-hwp5	2022	2022	hwp	pdf	hwp3
samples/hwp3-sample4-hwp5.hwp::pdf/hwp3-sample4-hwp5-2022.pdf	samples/hwp3-sample4-hwp5.hwp	pdf/hwp3-sample4-hwp5-2022.pdf	hwp3-sample4-hwp5	2022	2022	hwp	pdf	hwp3
samples/hwp3-sample4-hwp5.hwp::pdf/hwp3-sample4-hwp5-hwp-2020.pdf	samples/hwp3-sample4-hwp5.hwp	pdf/hwp3-sample4-hwp5-hwp-2020.pdf	hwp3-sample4-hwp5	2020	hwp-2020	hwp	pdf	hwp3
samples/hwp3-sample4.hwp::pdf/hwp3-sample4-2022.pdf	samples/hwp3-sample4.hwp	pdf/hwp3-sample4-2022.pdf	hwp3-sample4	2022	2022	hwp	pdf	hwp3
samples/hwp3-sample4.hwp::pdf/hwp3-sample4-hwp-2020.pdf	samples/hwp3-sample4.hwp	pdf/hwp3-sample4-hwp-2020.pdf	hwp3-sample4	2020	hwp-2020	hwp	pdf	hwp3
samples/hwp3-sample5-hwp5.hwp::pdf/hwp3-sample5-hwp5-2022.pdf	samples/hwp3-sample5-hwp5.hwp	pdf/hwp3-sample5-hwp5-2022.pdf	hwp3-sample5-hwp5	2022	2022	hwp	pdf	hwp3
samples/hwp3-sample5-hwp5.hwp::pdf/hwp3-sample5-hwp5-hwp-2020.pdf	samples/hwp3-sample5-hwp5.hwp	pdf/hwp3-sample5-hwp5-hwp-2020.pdf	hwp3-sample5-hwp5	2020	hwp-2020	hwp	pdf	hwp3
samples/hwp3-sample5-hwpx.hwpx::pdf/hwp3-sample5-hwpx-2022.pdf	samples/hwp3-sample5-hwpx.hwpx	pdf/hwp3-sample5-hwpx-2022.pdf	hwp3-sample5-hwpx	2022	2022	hwpx	pdf	hwp3
samples/hwp3-sample5-hwpx.hwpx::pdf/hwp3-sample5-hwpx-2020.pdf	samples/hwp3-sample5-hwpx.hwpx	pdf/hwp3-sample5-hwpx-2020.pdf	hwp3-sample5-hwpx	2020	2020	hwpx	pdf	hwp3
samples/hwp3-sample5-hwpx.hwpx::pdf/hwp3-sample5-hwpx-hwpx-2020.pdf	samples/hwp3-sample5-hwpx.hwpx	pdf/hwp3-sample5-hwpx-hwpx-2020.pdf	hwp3-sample5-hwpx	2020	hwpx-2020	hwpx	pdf	hwp3
samples/hwp3-sample5.hwp::pdf/hwp3-sample5-2022.pdf	samples/hwp3-sample5.hwp	pdf/hwp3-sample5-2022.pdf	hwp3-sample5	2022	2022	hwp	pdf	hwp3
samples/hwp3-sample5.hwp::pdf/hwp3-sample5-hwp-2020.pdf	samples/hwp3-sample5.hwp	pdf/hwp3-sample5-hwp-2020.pdf	hwp3-sample5	2020	hwp-2020	hwp	pdf	hwp3
samples/hwp_table_test-m.hwp::pdf/hwp_table_test-m-2022.pdf	samples/hwp_table_test-m.hwp	pdf/hwp_table_test-m-2022.pdf	hwp_table_test-m	2022	2022	hwp	pdf	table
samples/hwp_table_test-m.hwp::pdf/hwp_table_test-m-hwp-2020.pdf	samples/hwp_table_test-m.hwp	pdf/hwp_table_test-m-hwp-2020.pdf	hwp_table_test-m	2020	hwp-2020	hwp	pdf	table
samples/hwp_table_test.hwp::pdf/hwp_table_test-2022.pdf	samples/hwp_table_test.hwp	pdf/hwp_table_test-2022.pdf	hwp_table_test	2022	2022	hwp	pdf	table
samples/hwp_table_test.hwp::pdf/hwp_table_test-hwp-2020.pdf	samples/hwp_table_test.hwp	pdf/hwp_table_test-hwp-2020.pdf	hwp_table_test	2020	hwp-2020	hwp	pdf	table
samples/hwpctl_Action_Table__v1.1.hwp::pdf/hwpctl_Action_Table__v1.1-2022.pdf	samples/hwpctl_Action_Table__v1.1.hwp	pdf/hwpctl_Action_Table__v1.1-2022.pdf	hwpctl_Action_Table__v1.1	2022	2022	hwp	pdf	table
samples/hwpctl_Action_Table__v1.1.hwp::pdf/hwpctl_Action_Table__v1.1-hwp-2020.pdf	samples/hwpctl_Action_Table__v1.1.hwp	pdf/hwpctl_Action_Table__v1.1-hwp-2020.pdf	hwpctl_Action_Table__v1.1	2020	hwp-2020	hwp	pdf	table
samples/hwpctl_API_v2.4.hwp::pdf/hwpctl_API_v2.4-2022.pdf	samples/hwpctl_API_v2.4.hwp	pdf/hwpctl_API_v2.4-2022.pdf	hwpctl_API_v2.4	2022	2022	hwp	pdf	other
samples/hwpctl_API_v2.4.hwp::pdf/hwpctl_API_v2.4-2020.pdf	samples/hwpctl_API_v2.4.hwp	pdf/hwpctl_API_v2.4-2020.pdf	hwpctl_API_v2.4	2020	2020	hwp	pdf	other
samples/hwpctl_API_v2.4.hwp::pdf/hwpctl_API_v2.4-hwp-2020.pdf	samples/hwpctl_API_v2.4.hwp	pdf/hwpctl_API_v2.4-hwp-2020.pdf	hwpctl_API_v2.4	2020	hwp-2020	hwp	pdf	other
samples/hwpctl_ParameterSetID_Item_v1.2.hwp::pdf/hwpctl_ParameterSetID_Item_v1.2-2022.pdf	samples/hwpctl_ParameterSetID_Item_v1.2.hwp	pdf/hwpctl_ParameterSetID_Item_v1.2-2022.pdf	hwpctl_ParameterSetID_Item_v1.2	2022	2022	hwp	pdf	other
samples/hwpctl_ParameterSetID_Item_v1.2.hwp::pdf/hwpctl_ParameterSetID_Item_v1.2-hwp-2020.pdf	samples/hwpctl_ParameterSetID_Item_v1.2.hwp	pdf/hwpctl_ParameterSetID_Item_v1.2-hwp-2020.pdf	hwpctl_ParameterSetID_Item_v1.2	2020	hwp-2020	hwp	pdf	other
samples/hwpspec.hwp::pdf/hwpspec-2024.pdf	samples/hwpspec.hwp	pdf/hwpspec-2024.pdf	hwpspec	2024	2024	hwp	pdf	other
samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwp::pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-2022.pdf	samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwp	pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-2022.pdf	2024년 1분기 해외직접투자 보도자료 ff	2022	2022	hwp	pdf	hwpx_tree
samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwp::pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-hwp-2020.pdf	samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwp	pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-hwp-2020.pdf	2024년 1분기 해외직접투자 보도자료 ff	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwpx::pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-2022.pdf	samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwpx	pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-2022.pdf	2024년 1분기 해외직접투자 보도자료 ff	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwpx::pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-hwpx-2020.pdf	samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwpx	pdf/hwpx/2024년 1분기 해외직접투자 보도자료 ff-hwpx-2020.pdf	2024년 1분기 해외직접투자 보도자료 ff	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/2024년 2분기 해외직접투자 보도자료ff.hwpx::pdf/hwpx/2024년 2분기 해외직접투자 보도자료ff-2022.pdf	samples/hwpx/2024년 2분기 해외직접투자 보도자료ff.hwpx	pdf/hwpx/2024년 2분기 해외직접투자 보도자료ff-2022.pdf	2024년 2분기 해외직접투자 보도자료ff	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/2024년 2분기 해외직접투자 보도자료ff.hwpx::pdf/hwpx/2024년 2분기 해외직접투자 보도자료ff-hwpx-2020.pdf	samples/hwpx/2024년 2분기 해외직접투자 보도자료ff.hwpx	pdf/hwpx/2024년 2분기 해외직접투자 보도자료ff-hwpx-2020.pdf	2024년 2분기 해외직접투자 보도자료ff	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/2024년 연간 해외직접투자 보도자료 _ ff.hwpx::pdf/hwpx/2024년 연간 해외직접투자 보도자료 _ ff-2022.pdf	samples/hwpx/2024년 연간 해외직접투자 보도자료 _ ff.hwpx	pdf/hwpx/2024년 연간 해외직접투자 보도자료 _ ff-2022.pdf	2024년 연간 해외직접투자 보도자료 _ ff	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/2024년 연간 해외직접투자 보도자료 _ ff.hwpx::pdf/hwpx/2024년 연간 해외직접투자 보도자료 _ ff-hwpx-2020.pdf	samples/hwpx/2024년 연간 해외직접투자 보도자료 _ ff.hwpx	pdf/hwpx/2024년 연간 해외직접투자 보도자료 _ ff-hwpx-2020.pdf	2024년 연간 해외직접투자 보도자료 _ ff	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/2025년 1분기 해외직접투자 보도자료f.hwpx::pdf/hwpx/2025년 1분기 해외직접투자 보도자료f-2022.pdf	samples/hwpx/2025년 1분기 해외직접투자 보도자료f.hwpx	pdf/hwpx/2025년 1분기 해외직접투자 보도자료f-2022.pdf	2025년 1분기 해외직접투자 보도자료f	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/2025년 1분기 해외직접투자 보도자료f.hwpx::pdf/hwpx/2025년 1분기 해외직접투자 보도자료f-hwpx-2020.pdf	samples/hwpx/2025년 1분기 해외직접투자 보도자료f.hwpx	pdf/hwpx/2025년 1분기 해외직접투자 보도자료f-hwpx-2020.pdf	2025년 1분기 해외직접투자 보도자료f	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/2025년 2분기 해외직접투자 (최종).hwpx::pdf/hwpx/2025년 2분기 해외직접투자 (최종)-2022.pdf	samples/hwpx/2025년 2분기 해외직접투자 (최종).hwpx	pdf/hwpx/2025년 2분기 해외직접투자 (최종)-2022.pdf	2025년 2분기 해외직접투자 (최종)	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/2025년 2분기 해외직접투자 (최종).hwpx::pdf/hwpx/2025년 2분기 해외직접투자 (최종)-hwpx-2020.pdf	samples/hwpx/2025년 2분기 해외직접투자 (최종).hwpx	pdf/hwpx/2025년 2분기 해외직접투자 (최종)-hwpx-2020.pdf	2025년 2분기 해외직접투자 (최종)	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/[2027] 온새미로 1 본교재.hwpx::pdf/hwpx/[2027] 온새미로 1 본교재-hwpx-2020.pdf	samples/hwpx/[2027] 온새미로 1 본교재.hwpx	pdf/hwpx/[2027] 온새미로 1 본교재-hwpx-2020.pdf	[2027] 온새미로 1 본교재	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/aift.hwpx::pdf/hwpx/aift-2022.pdf	samples/hwpx/aift.hwpx	pdf/hwpx/aift-2022.pdf	aift	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/blank_hwpx.hwpx::pdf/hwpx/blank_hwpx-2022.pdf	samples/hwpx/blank_hwpx.hwpx	pdf/hwpx/blank_hwpx-2022.pdf	blank_hwpx	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/blank_hwpx.hwpx::pdf/hwpx/blank_hwpx-hwpx-2020.pdf	samples/hwpx/blank_hwpx.hwpx	pdf/hwpx/blank_hwpx-hwpx-2020.pdf	blank_hwpx	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/exam_kor.hwpx::pdf/hwpx/exam_kor-hwpx-2020.pdf	samples/hwpx/exam_kor.hwpx	pdf/hwpx/exam_kor-hwpx-2020.pdf	exam_kor	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/exam_social.hwpx::pdf/hwpx/exam_social-hwpx-2020.pdf	samples/hwpx/exam_social.hwpx	pdf/hwpx/exam_social-hwpx-2020.pdf	exam_social	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/footnote-01.hwpx::pdf/hwpx/footnote-01-hwpx-2020.pdf	samples/hwpx/footnote-01.hwpx	pdf/hwpx/footnote-01-hwpx-2020.pdf	footnote-01	2020	hwpx-2020	hwpx	pdf	hwpx_tree
samples/hwpx/form-002.hwpx::pdf/hwpx/form-002-2022.pdf	samples/hwpx/form-002.hwpx	pdf/hwpx/form-002-2022.pdf	form-002	2022	2022	hwpx	pdf	hwpx_tree
samples/hwpx/hancom-hwp/2024년 1분기 해외직접투자 보도자료 ff.hwp::pdf/hwpx/hancom-hwp/2024년 1분기 해외직접투자 보도자료 ff-hwp-2020.pdf	samples/hwpx/hancom-hwp/2024년 1분기 해외직접투자 보도자료 ff.hwp	pdf/hwpx/hancom-hwp/2024년 1분기 해외직접투자 보도자료 ff-hwp-2020.pdf	2024년 1분기 해외직접투자 보도자료 ff	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/2024년 2분기 해외직접투자 보도자료ff.hwp::pdf/hwpx/hancom-hwp/2024년 2분기 해외직접투자 보도자료ff-hwp-2020.pdf	samples/hwpx/hancom-hwp/2024년 2분기 해외직접투자 보도자료ff.hwp	pdf/hwpx/hancom-hwp/2024년 2분기 해외직접투자 보도자료ff-hwp-2020.pdf	2024년 2분기 해외직접투자 보도자료ff	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/2024년 연간 해외직접투자 보도자료 _ ff.hwp::pdf/hwpx/hancom-hwp/2024년 연간 해외직접투자 보도자료 _ ff-hwp-2020.pdf	samples/hwpx/hancom-hwp/2024년 연간 해외직접투자 보도자료 _ ff.hwp	pdf/hwpx/hancom-hwp/2024년 연간 해외직접투자 보도자료 _ ff-hwp-2020.pdf	2024년 연간 해외직접투자 보도자료 _ ff	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/2025년 1분기 해외직접투자 보도자료f.hwp::pdf/hwpx/hancom-hwp/2025년 1분기 해외직접투자 보도자료f-hwp-2020.pdf	samples/hwpx/hancom-hwp/2025년 1분기 해외직접투자 보도자료f.hwp	pdf/hwpx/hancom-hwp/2025년 1분기 해외직접투자 보도자료f-hwp-2020.pdf	2025년 1분기 해외직접투자 보도자료f	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/2025년 2분기 해외직접투자 (최종).hwp::pdf/hwpx/hancom-hwp/2025년 2분기 해외직접투자 (최종)-hwp-2020.pdf	samples/hwpx/hancom-hwp/2025년 2분기 해외직접투자 (최종).hwp	pdf/hwpx/hancom-hwp/2025년 2분기 해외직접투자 (최종)-hwp-2020.pdf	2025년 2분기 해외직접투자 (최종)	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/[2027] 온새미로 1 본교재.hwp::pdf/hwpx/hancom-hwp/[2027] 온새미로 1 본교재-hwp-2020.pdf	samples/hwpx/hancom-hwp/[2027] 온새미로 1 본교재.hwp	pdf/hwpx/hancom-hwp/[2027] 온새미로 1 본교재-hwp-2020.pdf	[2027] 온새미로 1 본교재	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/blank_hwpx.hwp::pdf/hwpx/hancom-hwp/blank_hwpx-hwp-2020.pdf	samples/hwpx/hancom-hwp/blank_hwpx.hwp	pdf/hwpx/hancom-hwp/blank_hwpx-hwp-2020.pdf	blank_hwpx	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/form-002.hwp::pdf/hwpx/hancom-hwp/form-002-hwp-2020.pdf	samples/hwpx/hancom-hwp/form-002.hwp	pdf/hwpx/hancom-hwp/form-002-hwp-2020.pdf	form-002	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/hwpx-01.hwp::pdf/hwpx/hancom-hwp/hwpx-01-hwp-2020.pdf	samples/hwpx/hancom-hwp/hwpx-01.hwp	pdf/hwpx/hancom-hwp/hwpx-01-hwp-2020.pdf	hwpx-01	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/hwpx-02.hwp::pdf/hwpx/hancom-hwp/hwpx-02-hwp-2020.pdf	samples/hwpx/hancom-hwp/hwpx-02.hwp	pdf/hwpx/hancom-hwp/hwpx-02-hwp-2020.pdf	hwpx-02	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/hwpx-h-01.hwp::pdf/hwpx/hancom-hwp/hwpx-h-01-hwp-2020.pdf	samples/hwpx/hancom-hwp/hwpx-h-01.hwp	pdf/hwpx/hancom-hwp/hwpx-h-01-hwp-2020.pdf	hwpx-h-01	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/hwpx-h-02.hwp::pdf/hwpx/hancom-hwp/hwpx-h-02-hwp-2020.pdf	samples/hwpx/hancom-hwp/hwpx-h-02.hwp	pdf/hwpx/hancom-hwp/hwpx-h-02-hwp-2020.pdf	hwpx-h-02	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/hwpx-h-03.hwp::pdf/hwpx/hancom-hwp/hwpx-h-03-hwp-2020.pdf	samples/hwpx/hancom-hwp/hwpx-h-03.hwp	pdf/hwpx/hancom-hwp/hwpx-h-03-hwp-2020.pdf	hwpx-h-03	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/issue_157.hwp::pdf/hwpx/hancom-hwp/issue_157-hwp-2020.pdf	samples/hwpx/hancom-hwp/issue_157.hwp	pdf/hwpx/hancom-hwp/issue_157-hwp-2020.pdf	issue_157	2020	hwp-2020	hwp	pdf	hwpx_tree
samples/hwpx/hancom-hwp/issue_241.hwp::pdf/hwpx/hancom-hwp/issue_241-hwp-2020.pdf	samples/hwpx/hancom-hwp/issue_241.hwp	pdf/hwpx/hancom-hwp/issue_241-hwp-2020.pdf	issue_241	2020	hwp-2020	hwp	pdf	hwpx_tree
